Tanggal (UTC),Jenis,Bujur,Lintang
58:29.0,Intra/Inter Cloud,"136,4392316","-3,59870337"
58:32.0,Intra/Inter Cloud,"135,7887932","-3,309139104"
58:32.0,Intra/Inter Cloud,"135,8068371","-3,393355852"
58:32.0,Intra/Inter Cloud,"135,707434","-3,337956336"
58:33.0,Negative Cloud to Ground,"135,9507376","-3,270494699"
58:33.0,Intra/Inter Cloud,"135,6602042","-3,38418607"
59:39.0,Intra/Inter Cloud,"135,7961927","-3,231233494"
59:45.0,Intra/Inter Cloud,"135,7206291","-3,364418416"
59:45.0,Positive Cloud to Ground,"135,8427429","-3,341587455"
59:45.0,Positive Cloud to Ground,"135,7948413","-3,394126418"
59:45.0,Negative Cloud to Ground,"135,7820854","-3,431355123"
59:45.0,Intra/Inter Cloud,"135,7514508","-3,361867108"
59:45.0,Intra/Inter Cloud,"135,8086757","-3,322311516"
59:45.0,Intra/Inter Cloud,"135,7116354","-3,321453506"
59:45.0,Intra/Inter Cloud,"135,7269133","-3,296733407"
59:45.0,Negative Cloud to Ground,"135,7196904","-3,345031224"
59:45.0,Intra/Inter Cloud,"136,405694","-3,681174092"
59:45.0,Positive Cloud to Ground,"135,7812651","-3,418256273"
00:45.0,Negative Cloud to Ground,"136,4477815","-3,808677775"
00:53.0,Intra/Inter Cloud,"135,8030269","-3,330901495"
00:53.0,Intra/Inter Cloud,"135,9160009","-3,336443598"
02:08.0,Intra/Inter Cloud,"135,7816676","-3,238097207"
02:37.0,Intra/Inter Cloud,"135,9489815","-3,493427009"
02:51.0,Intra/Inter Cloud,"135,8882906","-3,296543844"
02:51.0,Negative Cloud to Ground,"135,705552","-3,266559298"
02:51.0,Intra/Inter Cloud,"135,7381806","-3,253778757"
02:51.0,Intra/Inter Cloud,"135,6874954","-3,318677734"
02:51.0,Intra/Inter Cloud,"135,7076878","-3,394953673"
02:51.0,Intra/Inter Cloud,"135,640536","-3,344007101"
03:56.0,Intra/Inter Cloud,"135,7850867","-3,289395683"
05:10.0,Intra/Inter Cloud,"135,6745953","-3,380228569"
05:10.0,Intra/Inter Cloud,"135,6671214","-3,353668066"
05:10.0,Intra/Inter Cloud,"135,8680921","-3,329701625"
05:10.0,Intra/Inter Cloud,"135,636244","-3,390411938"
05:10.0,Negative Cloud to Ground,"135,8098042","-3,4140597"
05:10.0,Intra/Inter Cloud,"135,6875855","-3,329001713"
05:10.0,Intra/Inter Cloud,"135,6260794","-3,35328402"
07:44.0,Intra/Inter Cloud,"135,6879612","-3,303526786"
07:44.0,Intra/Inter Cloud,"135,6633716","-3,404106575"
07:44.0,Intra/Inter Cloud,"135,7158946","-3,396947581"
07:44.0,Positive Cloud to Ground,"135,7592763","-3,368572797"
07:44.0,Negative Cloud to Ground,"135,7384811","-3,339658159"
07:44.0,Intra/Inter Cloud,"135,7724848","-3,373159087"
08:55.0,Negative Cloud to Ground,"135,7593559","-3,320013804"
08:55.0,Intra/Inter Cloud,"135,7458637","-3,321889752"
08:55.0,Intra/Inter Cloud,"135,7231576","-3,380937047"
09:14.0,Negative Cloud to Ground,"136,436353","-3,861593672"
09:41.0,Positive Cloud to Ground,"135,7095473","-3,344841688"
09:41.0,Positive Cloud to Ground,"135,7174557","-3,329676626"
09:41.0,Intra/Inter Cloud,"135,7136037","-3,326688607"
10:20.0,Intra/Inter Cloud,"135,8206699","-3,302800257"
10:20.0,Positive Cloud to Ground,"135,8736942","-3,235584533"
11:34.0,Negative Cloud to Ground,"135,7083833","-3,265476906"
12:22.0,Intra/Inter Cloud,"135,7500875","-3,244020995"
12:35.0,Intra/Inter Cloud,"136,2955732","-3,73586605"
12:35.0,Intra/Inter Cloud,"136,2825315","-3,632032811"
12:46.0,Intra/Inter Cloud,"135,7361113","-3,300638281"
12:46.0,Intra/Inter Cloud,"135,8573081","-3,196892309"
12:46.0,Intra/Inter Cloud,"136,3279735","-3,515134763"
12:46.0,Negative Cloud to Ground,"135,7516019","-3,299345942"
12:48.0,Intra/Inter Cloud,"136,4140826","-4,018596096"
12:54.0,Intra/Inter Cloud,"135,792157","-3,275023184"
12:54.0,Positive Cloud to Ground,"135,7370616","-3,374858271"
13:36.0,Intra/Inter Cloud,"136,313681","-3,650024473"
13:36.0,Intra/Inter Cloud,"136,3133287","-3,622635346"
14:02.0,Intra/Inter Cloud,"136,3026674","-3,707140439"
14:23.0,Negative Cloud to Ground,"135,7985559","-3,345258421"
15:19.0,Intra/Inter Cloud,"135,7026724","-3,339926342"
15:19.0,Intra/Inter Cloud,"135,716962","-3,373447852"
15:25.0,Positive Cloud to Ground,"136,3164431","-3,841638623"
15:29.0,Negative Cloud to Ground,"136,4483227","-3,928549247"
15:46.0,Positive Cloud to Ground,"135,7755871","-3,242693892"
15:59.0,Intra/Inter Cloud,"135,9624632","-3,34623006"
15:59.0,Negative Cloud to Ground,"135,8644137","-3,340144288"
15:59.0,Negative Cloud to Ground,"135,8012989","-3,374553178"
16:41.0,Negative Cloud to Ground,"135,7353652","-3,303124362"
16:42.0,Positive Cloud to Ground,"135,7180748","-3,305037055"
16:42.0,Intra/Inter Cloud,"135,7443528","-3,299277436"
16:42.0,Intra/Inter Cloud,"135,65316","-3,373476303"
17:18.0,Intra/Inter Cloud,"136,3103424","-3,631412294"
17:36.0,Positive Cloud to Ground,"135,8126141","-3,375147124"
18:11.0,Intra/Inter Cloud,"135,9454377","-3,39504455"
18:11.0,Negative Cloud to Ground,"135,9503254","-3,363237904"
18:24.0,Intra/Inter Cloud,"135,7658438","-3,299454245"
18:24.0,Negative Cloud to Ground,"135,806342","-3,259623985"
18:24.0,Intra/Inter Cloud,"135,7451394","-3,387749935"
18:24.0,Intra/Inter Cloud,"135,7245379","-3,341489909"
19:40.0,Positive Cloud to Ground,"136,4228907","-3,576593693"
19:41.0,Intra/Inter Cloud,"136,2847264","-3,726619942"
22:16.0,Negative Cloud to Ground,"135,7877512","-3,381014876"
22:16.0,Intra/Inter Cloud,"135,9104117","-3,343870663"
23:53.0,Intra/Inter Cloud,"136,3551922","-3,790010149"
24:36.0,Intra/Inter Cloud,"135,756873","-3,406473312"
24:36.0,Intra/Inter Cloud,"135,719588","-3,297705265"
24:36.0,Intra/Inter Cloud,"135,7961734","-3,305150169"
25:31.0,Negative Cloud to Ground,"136,0262222","-3,705905696"
25:38.0,Intra/Inter Cloud,"136,4076815","-3,607658564"
25:38.0,Intra/Inter Cloud,"136,4276467","-3,71222167"
26:49.0,Intra/Inter Cloud,"135,7944384","-3,319903683"
26:49.0,Positive Cloud to Ground,"135,9196782","-3,290930024"
26:49.0,Intra/Inter Cloud,"135,7360469","-3,394886658"
26:49.0,Intra/Inter Cloud,"135,8397334","-3,277277633"
26:49.0,Intra/Inter Cloud,"135,9508759","-3,290347303"
27:07.0,Intra/Inter Cloud,"135,8201409","-3,306567896"
27:07.0,Intra/Inter Cloud,"135,8505886","-3,302180624"
28:24.0,Intra/Inter Cloud,"135,6480898","-3,342920252"
28:46.0,Intra/Inter Cloud,"135,9424511","-3,309406618"
28:47.0,Positive Cloud to Ground,"135,9954552","-3,278247889"
28:47.0,Intra/Inter Cloud,"135,7801317","-3,308345899"
28:47.0,Intra/Inter Cloud,"135,7099416","-3,363132533"
28:47.0,Intra/Inter Cloud,"135,7367081","-3,322301733"
28:47.0,Intra/Inter Cloud,"135,7764291","-3,371569965"
29:32.0,Intra/Inter Cloud,"135,7522445","-3,349167698"
29:32.0,Intra/Inter Cloud,"135,8342696","-3,304486973"
29:32.0,Intra/Inter Cloud,"135,7371654","-3,355992741"
29:36.0,Negative Cloud to Ground,"136,3600564","-3,918247973"
29:50.0,Intra/Inter Cloud,"136,35348","-3,594763429"
29:50.0,Intra/Inter Cloud,"136,3178144","-3,57491659"
29:50.0,Intra/Inter Cloud,"136,1929175","-3,585878707"
29:50.0,Positive Cloud to Ground,"136,2572513","-3,651191179"
29:50.0,Intra/Inter Cloud,"136,3386224","-3,62736137"
29:55.0,Negative Cloud to Ground,"135,7733967","-3,373500585"
29:56.0,Intra/Inter Cloud,"135,8586853","-3,291837841"
30:09.0,Positive Cloud to Ground,"135,7384837","-3,37411772"
30:26.0,Positive Cloud to Ground,"135,6847143","-3,378155486"
30:26.0,Intra/Inter Cloud,"136,3052376","-3,488428204"
30:26.0,Intra/Inter Cloud,"135,7153607","-3,353434802"
30:26.0,Negative Cloud to Ground,"135,8468507","-3,367989902"
30:26.0,Intra/Inter Cloud,"135,7654793","-3,367104293"
30:29.0,Intra/Inter Cloud,"135,8055305","-3,369706556"
30:29.0,Negative Cloud to Ground,"135,7273331","-3,299794147"
30:50.0,Intra/Inter Cloud,"135,7612224","-3,37094994"
30:52.0,Positive Cloud to Ground,"136,002253","-3,311608732"
30:52.0,Positive Cloud to Ground,"135,7643169","-3,349661993"
31:12.0,Intra/Inter Cloud,"136,1537634","-3,869999158"
31:20.0,Positive Cloud to Ground,"135,810199","-3,352501452"
31:35.0,Intra/Inter Cloud,"135,7826569","-3,349644637"
31:37.0,Intra/Inter Cloud,"135,7736607","-3,281464809"
31:41.0,Intra/Inter Cloud,"136,1038298","-3,791289018"
32:00.0,Positive Cloud to Ground,"135,7672199","-3,356523638"
32:00.0,Intra/Inter Cloud,"135,8558636","-3,345378033"
32:02.0,Positive Cloud to Ground,"135,7739306","-3,332466665"
32:11.0,Intra/Inter Cloud,"135,7429787","-3,376088568"
32:28.0,Intra/Inter Cloud,"135,72863","-3,322160654"
32:31.0,Intra/Inter Cloud,"135,75396","-3,326448171"
32:31.0,Positive Cloud to Ground,"135,8790055","-3,29975055"
32:37.0,Intra/Inter Cloud,"135,6770295","-3,36160565"
32:57.0,Positive Cloud to Ground,"135,8154844","-3,333664383"
32:57.0,Intra/Inter Cloud,"135,893244","-3,406945312"
32:57.0,Intra/Inter Cloud,"135,8247222","-3,357518134"
33:05.0,Intra/Inter Cloud,"135,8285393","-3,360168713"
33:08.0,Intra/Inter Cloud,"136,3446919","-3,654033207"
33:08.0,Intra/Inter Cloud,"136,3254442","-3,614241782"
33:15.0,Positive Cloud to Ground,"136,1354098","-3,347921989"
33:15.0,Negative Cloud to Ground,"135,8228792","-3,338430251"
33:15.0,Intra/Inter Cloud,"136,2660837","-3,528214959"
33:15.0,Intra/Inter Cloud,"136,4646837","-3,59440222"
33:32.0,Positive Cloud to Ground,"136,0391603","-3,33472716"
33:50.0,Positive Cloud to Ground,"135,7817166","-3,297944672"
33:52.0,Positive Cloud to Ground,"135,7407763","-3,353073266"
33:52.0,Intra/Inter Cloud,"135,7380855","-3,373553709"
33:54.0,Intra/Inter Cloud,"136,3699579","-4,211164459"
34:07.0,Intra/Inter Cloud,"135,7761426","-3,355046933"
34:07.0,Positive Cloud to Ground,"136,2322662","-3,500536739"
34:07.0,Intra/Inter Cloud,"135,7644198","-3,401439776"
34:07.0,Intra/Inter Cloud,"135,7938907","-3,396272543"
34:07.0,Intra/Inter Cloud,"135,8116624","-3,397142516"
34:25.0,Intra/Inter Cloud,"136,2536267","-3,658378069"
34:35.0,Positive Cloud to Ground,"136,1356353","-3,303944463"
34:36.0,Intra/Inter Cloud,"135,7659876","-3,384822873"
34:37.0,Negative Cloud to Ground,"136,3368248","-3,516155587"
34:51.0,Negative Cloud to Ground,"135,8372805","-3,374890244"
34:51.0,Intra/Inter Cloud,"135,9731139","-3,385966936"
34:51.0,Positive Cloud to Ground,"135,7278279","-3,390438822"
34:57.0,Positive Cloud to Ground,"135,8780738","-3,270057876"
35:07.0,Intra/Inter Cloud,"136,051398","-3,313633718"
35:11.0,Positive Cloud to Ground,"135,8536889","-3,400091037"
35:11.0,Intra/Inter Cloud,"135,8018651","-3,348844376"
35:27.0,Intra/Inter Cloud,"136,3347432","-3,631995977"
35:27.0,Intra/Inter Cloud,"136,1127656","-3,498684478"
35:36.0,Positive Cloud to Ground,"136,044975","-3,323353093"
35:40.0,Intra/Inter Cloud,"136,0575853","-3,312239642"
35:41.0,Intra/Inter Cloud,"135,6943344","-3,357839695"
35:41.0,Intra/Inter Cloud,"135,8780639","-3,340467345"
35:53.0,Intra/Inter Cloud,"135,8125691","-3,376770232"
35:53.0,Negative Cloud to Ground,"135,9175957","-3,372047904"
36:04.0,Intra/Inter Cloud,"135,7098705","-3,356578976"
36:15.0,Intra/Inter Cloud,"135,7816693","-3,32929773"
36:17.0,Negative Cloud to Ground,"135,7189638","-3,300192533"
36:29.0,Positive Cloud to Ground,"135,798996","-3,302028125"
36:39.0,Intra/Inter Cloud,"135,9177711","-3,312167848"
36:39.0,Intra/Inter Cloud,"135,9929604","-3,248888279"
36:39.0,Intra/Inter Cloud,"136,0174229","-3,265212041"
36:39.0,Positive Cloud to Ground,"135,9392569","-3,175172007"
36:39.0,Intra/Inter Cloud,"135,9705697","-3,206855677"
36:39.0,Negative Cloud to Ground,"135,7808042","-3,294876095"
36:53.0,Intra/Inter Cloud,"136,0210871","-3,347584541"
36:55.0,Intra/Inter Cloud,"135,7424998","-3,3850254"
36:57.0,Positive Cloud to Ground,"135,682789","-3,382853426"
37:01.0,Intra/Inter Cloud,"136,0488147","-3,274899177"
37:02.0,Positive Cloud to Ground,"135,7211693","-3,394502603"
37:02.0,Intra/Inter Cloud,"135,7461856","-3,37745079"
37:02.0,Negative Cloud to Ground,"135,646127","-3,379334469"
37:02.0,Intra/Inter Cloud,"136,2932315","-3,526455891"
37:09.0,Negative Cloud to Ground,"136,3483053","-3,94821189"
37:12.0,Intra/Inter Cloud,"135,6895786","-3,342721961"
37:36.0,Intra/Inter Cloud,"136,2127512","-3,707053747"
37:46.0,Intra/Inter Cloud,"135,8851741","-3,325586667"
37:47.0,Positive Cloud to Ground,"135,6899786","-3,330972674"
37:47.0,Intra/Inter Cloud,"135,7904003","-3,377126035"
38:03.0,Intra/Inter Cloud,"136,2239409","-3,551815014"
38:03.0,Intra/Inter Cloud,"136,2750898","-3,535848332"
38:04.0,Intra/Inter Cloud,"136,2271521","-3,562044989"
38:04.0,Intra/Inter Cloud,"136,1709571","-3,472790473"
38:07.0,Intra/Inter Cloud,"135,8702205","-3,328794999"
38:07.0,Intra/Inter Cloud,"135,9530119","-3,296387392"
38:07.0,Intra/Inter Cloud,"135,7189178","-3,314708818"
38:07.0,Intra/Inter Cloud,"135,7497519","-3,342761905"
38:09.0,Positive Cloud to Ground,"135,7071087","-3,383037418"
38:10.0,Intra/Inter Cloud,"136,3889978","-3,508146277"
38:10.0,Intra/Inter Cloud,"135,8338855","-3,33639949"
38:16.0,Negative Cloud to Ground,"136,3780607","-3,954739895"
38:17.0,Intra/Inter Cloud,"136,2228405","-3,84823063"
38:32.0,Intra/Inter Cloud,"136,277997","-3,560340479"
38:32.0,Intra/Inter Cloud,"135,8113555","-3,34945894"
38:32.0,Intra/Inter Cloud,"135,740664","-3,387454998"
38:40.0,Intra/Inter Cloud,"135,770234","-3,364954778"
38:57.0,Positive Cloud to Ground,"135,7753081","-3,327507882"
38:58.0,Intra/Inter Cloud,"135,8662432","-3,378138754"
39:20.0,Intra/Inter Cloud,"135,8300707","-3,316888769"
39:43.0,Positive Cloud to Ground,"136,1031016","-3,318330667"
39:44.0,Intra/Inter Cloud,"135,829919","-3,265370185"
40:16.0,Intra/Inter Cloud,"135,7703993","-3,410562704"
40:16.0,Positive Cloud to Ground,"136,3186911","-3,481126238"
40:16.0,Intra/Inter Cloud,"136,3484564","-3,563509634"
40:16.0,Intra/Inter Cloud,"135,7733485","-3,367375735"
40:16.0,Intra/Inter Cloud,"136,2503827","-3,531195412"
40:26.0,Intra/Inter Cloud,"135,853194","-3,234998706"
40:26.0,Positive Cloud to Ground,"135,7918186","-3,264587759"
40:26.0,Intra/Inter Cloud,"136,4411447","-3,632271816"
40:40.0,Intra/Inter Cloud,"135,753376","-3,391651103"
40:42.0,Intra/Inter Cloud,"135,8739276","-3,349475579"
40:42.0,Intra/Inter Cloud,"135,7478503","-3,399266499"
40:53.0,Intra/Inter Cloud,"135,7803858","-3,330685046"
40:53.0,Intra/Inter Cloud,"136,0039655","-3,282623121"
40:53.0,Intra/Inter Cloud,"135,6708653","-3,360725713"
41:09.0,Negative Cloud to Ground,"136,2781482","-3,838571439"
41:55.0,Intra/Inter Cloud,"135,7028516","-3,309674386"
42:15.0,Positive Cloud to Ground,"135,8072865","-3,317605373"
42:15.0,Negative Cloud to Ground,"136,0562135","-3,24325233"
42:15.0,Negative Cloud to Ground,"136,0793038","-3,263261958"
42:15.0,Intra/Inter Cloud,"135,7682372","-3,386846576"
42:16.0,Negative Cloud to Ground,"135,8091619","-3,31442812"
42:45.0,Intra/Inter Cloud,"136,353282","-3,946254858"
42:55.0,Negative Cloud to Ground,"135,9606743","-3,227780088"
42:56.0,Intra/Inter Cloud,"135,9497756","-3,289710264"
42:56.0,Positive Cloud to Ground,"135,9043577","-3,307795967"
42:56.0,Intra/Inter Cloud,"135,7700322","-3,296912168"
42:56.0,Positive Cloud to Ground,"135,8106197","-3,293247119"
42:56.0,Negative Cloud to Ground,"135,8086474","-3,386150769"
42:56.0,Intra/Inter Cloud,"135,8188023","-3,359594751"
43:06.0,Positive Cloud to Ground,"135,7293402","-3,303110743"
43:36.0,Negative Cloud to Ground,"136,3505929","-3,754285911"
43:42.0,Intra/Inter Cloud,"136,3180752","-3,892958074"
43:51.0,Intra/Inter Cloud,"135,7881684","-3,268110671"
43:57.0,Intra/Inter Cloud,"136,227847","-4,04299058"
44:26.0,Negative Cloud to Ground,"136,2243461","-3,86854212"
44:40.0,Negative Cloud to Ground,"135,7281213","-3,392594144"
45:04.0,Intra/Inter Cloud,"135,7387306","-3,258831451"
45:48.0,Intra/Inter Cloud,"136,2479033","-3,679948417"
46:06.0,Intra/Inter Cloud,"135,7939023","-3,380163917"
46:06.0,Intra/Inter Cloud,"136,0769109","-3,271014372"
46:06.0,Negative Cloud to Ground,"136,0973371","-3,290144779"
46:06.0,Intra/Inter Cloud,"135,8032856","-3,39349359"
46:06.0,Intra/Inter Cloud,"136,1017522","-3,257314037"
46:06.0,Negative Cloud to Ground,"135,7659727","-3,363698901"
46:06.0,Intra/Inter Cloud,"135,771052","-3,361962045"
46:16.0,Negative Cloud to Ground,"136,1779007","-3,944450588"
47:12.0,Intra/Inter Cloud,"135,7987743","-3,381934254"
47:19.0,Intra/Inter Cloud,"135,8168595","-3,242968539"
47:19.0,Intra/Inter Cloud,"136,0215131","-3,140075703"
47:19.0,Intra/Inter Cloud,"135,8098393","-3,280610662"
47:24.0,Intra/Inter Cloud,"136,3747694","-3,490013459"
47:24.0,Intra/Inter Cloud,"135,7478845","-3,326928097"
47:26.0,Intra/Inter Cloud,"136,32621","-3,586183757"
47:26.0,Positive Cloud to Ground,"135,7594602","-3,269538374"
48:03.0,Intra/Inter Cloud,"135,8475996","-3,234115266"
49:13.0,Intra/Inter Cloud,"135,8348217","-3,376630455"
49:13.0,Intra/Inter Cloud,"135,8033692","-3,325455907"
49:27.0,Intra/Inter Cloud,"135,7945015","-3,249717246"
49:46.0,Intra/Inter Cloud,"136,2030104","-3,891907899"
50:16.0,Intra/Inter Cloud,"136,2051028","-3,997557201"
50:21.0,Intra/Inter Cloud,"135,7738307","-3,267662715"
50:38.0,Intra/Inter Cloud,"136,321976","-3,867572008"
50:49.0,Intra/Inter Cloud,"136,3637535","-3,609810567"
50:49.0,Negative Cloud to Ground,"136,0049073","-3,397700541"
50:50.0,Intra/Inter Cloud,"135,7732014","-3,250989595"
50:59.0,Intra/Inter Cloud,"136,3450112","-3,554898325"
50:59.0,Positive Cloud to Ground,"136,4258044","-3,615145839"
50:59.0,Intra/Inter Cloud,"136,3008094","-3,758392713"
51:20.0,Intra/Inter Cloud,"135,7330809","-3,293296095"
52:06.0,Intra/Inter Cloud,"135,7979321","-3,348643937"
52:06.0,Intra/Inter Cloud,"135,8206831","-3,409003503"
52:24.0,Intra/Inter Cloud,"135,821866","-3,290675792"
52:24.0,Intra/Inter Cloud,"135,8590952","-3,293124954"
52:28.0,Intra/Inter Cloud,"135,8220489","-3,354286695"
52:56.0,Intra/Inter Cloud,"135,8369313","-3,314774753"
53:27.0,Negative Cloud to Ground,"136,1271927","-2,39336083"
53:38.0,Positive Cloud to Ground,"135,8662191","-3,207529854"
53:38.0,Negative Cloud to Ground,"135,7862022","-3,39373296"
53:38.0,Intra/Inter Cloud,"135,7607101","-3,256561852"
53:47.0,Positive Cloud to Ground,"136,4418549","-3,584402488"
53:47.0,Positive Cloud to Ground,"136,0422884","-3,462516523"
54:07.0,Intra/Inter Cloud,"135,9164194","-3,253874539"
54:27.0,Intra/Inter Cloud,"136,0116503","-3,135883411"
54:31.0,Intra/Inter Cloud,"136,226308","-2,417222182"
54:35.0,Intra/Inter Cloud,"135,8858204","-3,316045232"
54:35.0,Positive Cloud to Ground,"136,3418607","-3,963988839"
54:41.0,Intra/Inter Cloud,"135,8255012","-3,239597321"
54:41.0,Intra/Inter Cloud,"135,8265355","-3,244809713"
55:12.0,Intra/Inter Cloud,"135,8998877","-3,206260862"
55:16.0,Negative Cloud to Ground,"136,169834","-2,422336919"
55:22.0,Intra/Inter Cloud,"136,037249","-3,10647079"
55:22.0,Intra/Inter Cloud,"135,9741722","-3,171191942"
55:27.0,Positive Cloud to Ground,"136,1987134","-2,496631233"
55:27.0,Intra/Inter Cloud,"135,8227293","-3,335323312"
55:49.0,Intra/Inter Cloud,"136,3175689","-3,742924322"
55:49.0,Positive Cloud to Ground,"136,1260656","-2,403694402"
56:06.0,Intra/Inter Cloud,"135,8475578","-3,228374418"
56:06.0,Intra/Inter Cloud,"136,3490215","-3,731064824"
56:25.0,Negative Cloud to Ground,"136,2444141","-2,411264349"
56:36.0,Intra/Inter Cloud,"135,8546155","-3,321404001"
56:43.0,Intra/Inter Cloud,"136,3882577","-3,920242278"
56:57.0,Intra/Inter Cloud,"135,8141572","-3,331690439"
56:57.0,Intra/Inter Cloud,"135,8923511","-3,382685035"
58:08.0,Negative Cloud to Ground,"135,8938325","-3,279605973"
58:40.0,Intra/Inter Cloud,"136,295673","-2,398820298"
59:01.0,Intra/Inter Cloud,"135,8729641","-3,254781495"
59:02.0,Negative Cloud to Ground,"135,998419","-2,45323305"
59:25.0,Intra/Inter Cloud,"136,0710901","-2,448260257"
59:36.0,Positive Cloud to Ground,"136,3428447","-3,695966959"
59:48.0,Intra/Inter Cloud,"136,2100719","-2,433901146"
00:31.0,Intra/Inter Cloud,"135,8173428","-3,357068161"
00:33.0,Positive Cloud to Ground,"136,0349533","-2,473381212"
01:01.0,Negative Cloud to Ground,"135,863825","-3,326801182"
01:07.0,Negative Cloud to Ground,"135,7949484","-3,277066838"
01:07.0,Negative Cloud to Ground,"135,8730657","-3,296870416"
01:07.0,Intra/Inter Cloud,"136,0418119","-3,106733601"
01:07.0,Intra/Inter Cloud,"135,850103","-3,254330207"
01:07.0,Intra/Inter Cloud,"136,0843898","-3,151420009"
01:07.0,Negative Cloud to Ground,"136,0438319","-3,215609144"
